Algorithm;Dmin;Dmax;Cost;Time;Dimension;Density;File;
ConvexSplits;1;60;412392487;111.312;60;38.9101;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_2_cos_like.txt
ConvexSplits;1;60;375283809;113.995;60;37.9831;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_3_cos_like.txt
ConvexSplits;1;60;360248503;115.379;60;38.1798;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_4_cos_like.txt
AllEdgeByEdge;1;13;3709469;0.0454423;5;27.5385;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_1_cos_like.txt
AllEdgeByEdge;1;13;47207;0.0409905;5;8.46154;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_2_cos_like.txt
AllEdgeByEdge;1;13;34947;0.0398396;5;7.46154;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_3_cos_like.txt
AllEdgeByEdge;1;13;899046;0.0396383;5;20.6923;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_4_cos_like.txt
AllEdgeByEdge;1;13;3431555;0.0392041;5;20.3077;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_0_cos_like.txt
AllEdgeByEdge;1;16;4877541;0.499213;6;22.75;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_0_cos_like.txt
AllEdgeByEdge;1;16;32362390;0.510244;6;34.6875;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_1_cos_like.txt
AllEdgeByEdge;1;16;2690944;0.508179;6;29.6875;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_2_cos_like.txt
AllEdgeByEdge;1;16;20871884;0.503158;6;32.9375;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_3_cos_like.txt
AllEdgeByEdge;1;16;8047940;0.502675;6;23.8125;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_4_cos_like.txt
AllEdgeByEdge;1;19;33073895;5.74732;7;36.2105;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_2_cos_like.txt
AllEdgeByEdge;1;19;22834960;5.63397;7;34.5789;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_4_cos_like.txt
AllEdgeByEdge;1;19;8228216;5.56978;7;30.2105;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_3_cos_like.txt
AllEdgeByEdge;1;19;5576446;5.44278;7;27.5789;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_1_cos_like.txt
AllEdgeByEdge;1;19;15566523;5.46777;7;30.6316;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_0_cos_like.txt
AllEdgeByEdge;1;22;37205460;58.2028;8;28.6364;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_0_cos_like.txt
AllEdgeByEdge;1;22;35194150;58.2081;8;36.0909;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_1_cos_like.txt
AllEdgeByEdge;1;22;59500757;57.8576;8;36.7273;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_2_cos_like.txt
AllEdgeByEdge;1;22;48770615;58.1411;8;36.5909;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_3_cos_like.txt
AllEdgeByEdge;1;22;27139592;57.9486;8;36.3182;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_4_cos_like.txt
GreedyEdgeSort;1;13;3709469;9.028e-06;5;27.5385;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_1_cos_like.txt
GreedyEdgeSort;1;13;47231;9.347e-06;5;8.46154;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_2_cos_like.txt
GreedyEdgeSort;1;13;46773;1.0787e-05;5;7.46154;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_3_cos_like.txt
GreedyEdgeSort;1;13;1309476;1.0215e-05;5;20.6923;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_4_cos_like.txt
GreedyEdgeSort;1;13;3432795;9.074e-06;5;20.3077;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_5_0_cos_like.txt
GreedyEdgeSort;1;16;8411552;1.2907e-05;6;23.8125;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_4_cos_like.txt
GreedyEdgeSort;1;16;20873308;1.2189e-05;6;32.9375;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_3_cos_like.txt
GreedyEdgeSort;1;16;8257763;1.3739e-05;6;29.6875;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_2_cos_like.txt
GreedyEdgeSort;1;16;32785554;1.2359e-05;6;34.6875;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_1_cos_like.txt
GreedyEdgeSort;1;16;5463019;1.315e-05;6;22.75;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_6_0_cos_like.txt
GreedyEdgeSort;1;19;15566694;1.804e-05;7;30.6316;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_0_cos_like.txt
GreedyEdgeSort;1;19;8509475;1.9772e-05;7;27.5789;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_1_cos_like.txt
GreedyEdgeSort;1;19;33532804;2.0249e-05;7;36.2105;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_2_cos_like.txt
GreedyEdgeSort;1;19;20089472;1.9248e-05;7;30.2105;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_3_cos_like.txt
GreedyEdgeSort;1;19;92598084;1.7341e-05;7;34.5789;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_7_4_cos_like.txt
GreedyEdgeSort;1;22;37345918;2.3259e-05;8;36.0909;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_1_cos_like.txt
GreedyEdgeSort;1;22;27139667;2.1306e-05;8;36.3182;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_4_cos_like.txt
GreedyEdgeSort;1;22;48968174;2.1544e-05;8;36.5909;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_3_cos_like.txt
GreedyEdgeSort;1;22;59508300;2.0178e-05;8;36.7273;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_2_cos_like.txt
GreedyEdgeSort;1;22;37213187;2.2639e-05;8;28.6364;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_8_0_cos_like.txt
GreedyEdgeSort;1;25;58584263;3.1936e-05;9;33.24;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_9_0_cos_like.txt
GreedyEdgeSort;1;25;48601176;3.2723e-05;9;39.24;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_9_1_cos_like.txt
GreedyEdgeSort;1;25;45289652;3.1648e-05;9;38.08;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_9_2_cos_like.txt
GreedyEdgeSort;1;25;57598791;3.1538e-05;9;38.2;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_9_3_cos_like.txt
GreedyEdgeSort;1;25;49209729;3.224e-05;9;30.68;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_9_4_cos_like.txt
GreedyEdgeSort;1;28;75796336;3.9333e-05;10;38.5;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_10_0_cos_like.txt
GreedyEdgeSort;1;28;45760614;3.6259e-05;10;37.2143;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_10_1_cos_like.txt
GreedyEdgeSort;1;28;54636468;3.8385e-05;10;37.7143;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_10_2_cos_like.txt
GreedyEdgeSort;1;28;60929233;3.9404e-05;10;36.1071;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_10_3_cos_like.txt
GreedyEdgeSort;1;28;46733024;3.7926e-05;10;36.8571;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_10_4_cos_like.txt
GreedyEdgeSort;1;58;151048804;0.00030356;20;39.3276;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_20_0_cos_like.txt
GreedyEdgeSort;1;58;132595585;0.000298883;20;38.5172;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_20_4_cos_like.txt
GreedyEdgeSort;1;58;157284795;0.000304467;20;38.8621;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_20_3_cos_like.txt
GreedyEdgeSort;1;58;91789100;0.00032935;20;37.4655;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_20_1_cos_like.txt
GreedyEdgeSort;1;58;163627266;0.000352312;20;39.4828;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_20_2_cos_like.txt
GreedyEdgeSort;1;88;188364877;0.000764404;30;37.9545;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_30_0_cos_like.txt
GreedyEdgeSort;1;88;190989757;0.000626516;30;38.9091;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_30_1_cos_like.txt
GreedyEdgeSort;1;88;210906765;0.000692731;30;38.9545;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_30_2_cos_like.txt
GreedyEdgeSort;1;88;249093668;0.000644198;30;38.8295;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_30_3_cos_like.txt
GreedyEdgeSort;1;88;175133889;0.000953087;30;38.2955;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_30_4_cos_like.txt
GreedyEdgeSort;1;118;217843694;0.00181746;40;38.0339;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_40_0_cos_like.txt
GreedyEdgeSort;1;118;258347107;0.00176288;40;38.6949;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_40_1_cos_like.txt
GreedyEdgeSort;1;118;310876085;0.00173208;40;38.9322;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_40_2_cos_like.txt
GreedyEdgeSort;1;118;260990922;0.00190265;40;38.4746;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_40_3_cos_like.txt
GreedyEdgeSort;1;118;239047248;0.00205313;40;37.8983;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_40_4_cos_like.txt
GreedyEdgeSort;1;148;296637148;0.00271096;50;37.8919;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_50_1_cos_like.txt
GreedyEdgeSort;1;148;365267184;0.00263644;50;38.2838;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_50_4_cos_like.txt
GreedyEdgeSort;1;148;327045107;0.0034789;50;38.0811;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_50_3_cos_like.txt
GreedyEdgeSort;1;148;334681198;0.00346156;50;38.1081;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_50_2_cos_like.txt
GreedyEdgeSort;1;148;389326377;0.00298963;50;38.6622;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_50_0_cos_like.txt
GreedyEdgeSort;1;178;383907510;0.00517994;60;38.8596;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_0_cos_like.txt
GreedyEdgeSort;1;178;378141201;0.00475328;60;37.9494;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_1_cos_like.txt
GreedyEdgeSort;1;178;422500704;0.0048308;60;38.9101;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_2_cos_like.txt
GreedyEdgeSort;1;178;402412685;0.00485155;60;37.9831;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_3_cos_like.txt
GreedyEdgeSort;1;178;364199991;0.00508161;60;38.1798;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_60_4_cos_like.txt
GreedyEdgeSort;1;208;463825389;0.00829747;70;38.4952;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_70_0_cos_like.txt
GreedyEdgeSort;1;208;438314428;0.00729141;70;37.9663;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_70_1_cos_like.txt
GreedyEdgeSort;1;208;434935732;0.00717791;70;37.9808;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_70_2_cos_like.txt
GreedyEdgeSort;1;208;428195059;0.00813835;70;38.7548;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_70_3_cos_like.txt
GreedyEdgeSort;1;208;437334229;0.00781332;70;38.0144;/home/brice/Bureau/L3/OptiTenseurs/instances/trial_cos_like/instance_70_4_cos_like.txt
